id,peso,velocidad,tamano
93225,38183.44,27190.11,792611.71
93226,34494.38,31351.47,142048.51
93227,11600.93,28127.8,12960.4
93228,5281.57,26608.65,183112.04
93229,19669.01,28622.35,601839.82
93230,52534.08,34363.84,114386.78
93231,71068.36,26082.3,542638.13
93232,63554.56,32346.12,72079.83
93233,24879.39,25898.26,104944.42
93234,93788.31,31916.82,199848.04
93235,99052.99,29527.94,434244.43
93236,33678.58,33193.17,762104.47
93237,39726.02,26877.83,367279.1
93238,2088.96,25828.65,638368.14
93239,18431.05,25484.72,338472.59
93240,10383.09,29664.89,600681.94
93241,2574.48,33132.95,26677.87
93242,33208.22,28097.26,767310.65
93243,39192.46,28284.07,683784.13
93244,92861.95,31813.82,422423.43
93245,25517.91,26793.47,296431.49
93246,31318.84,32058.84,332206.02
93247,32064.96,25663.69,737729.12
93248,39020.81,26905.7,191071.72
93249,41221.15,34814.2,91803.42
93250,4399.81,30052.73,473418.63
93251,91335.06,33295,336477.97
93252,37346.37,30626.75,776673.73
93253,79846.82,30041.44,236834.63
93254,3699.5,29810.99,531371.04
93255,32994.84,27777.66,448146.2
93256,53087.56,26167.8,986818.05
93257,38302.92,26518.5,286088.88
93258,12989.21,30147,796974.52
93259,7615.91,33020.97,11531.74
93260,34298.25,26387.91,624686.52
93261,7944.97,25396.52,211247.51
93262,77723.49,32801.45,12574.48
93263,14030.22,25176.66,915944.72
93264,94613.98,28078.63,436767.01
93265,60388.81,29214.66,992203.17
93266,39562.7,26105.26,934304.23
93267,66327.37,28187.91,90688.98
93268,54263.14,27388.76,272848.65
93269,72280,27050.28,194285.65
93270,93308.29,25224.32,375968.69
93271,53274.4,31310.07,375639.97
93272,20731.69,29574.76,477776.84
93273,94117.72,29789.81,709833.94
93274,63588.19,26883.12,991825.8
93275,12537.36,25305.62,265809.15
93276,24708.37,28090.98,632788.09
93277,98189.99,27219.66,773003.87
93278,4452.93,26310.41,102573.46
93279,57119.22,30934.04,392829.39
93280,80638.55,34692.99,24424.98
93281,29529.66,25398.98,636835.97
93282,7065.04,31143.34,645695.99
93283,33788.78,28778.76,991795.56
93284,82442.1,27221.34,731993.04
93285,22536.6,31492.2,470221.67
93286,59942.28,31547.56,553570.4
93287,56408.54,30704.68,352661.22
93288,22104.08,34360.18,556240.29
93289,20324.61,25996.41,601718.8
93290,84909.12,27388.88,654370.74
93291,14543.42,25721.68,369548.3
93292,19188.42,33224.05,97619.69
93293,78034.25,26367.14,585656.38
93294,6617,31936.24,139022.7
93295,67493.44,28568.57,467152.46
93296,99419.26,29986.71,923142.77
93297,66766.9,25294.42,460277.35
93298,54913.27,32726.19,730882.8
93299,64771.57,25536.37,418443.58
93300,25152.33,27006.66,584312.95
93301,23353.39,33827.99,3076.7
93302,27034.56,31090.85,468591.82
93303,59935.44,32366.9,185548.71
93304,87040.71,33524.07,949415.85
93305,75222.24,30583.77,79888.31
93306,26027.19,30527.07,654859.04
93307,7709.71,33125.77,889767.96
93308,90368.57,31883.86,909632.82
93309,8322.24,31573.95,867678.62
93310,89147.93,25011.19,776753.85
93311,80621.91,33944.3,822390.36
93312,48099.71,31060.55,275178.2
93313,1736.85,25671.99,839565.18
93314,32345.72,31015.13,138329.3
93315,34580.56,32547.05,152093.67
93316,16948.35,26046.8,263771.16
93317,19902.35,33288.73,677926.86
93318,44016.59,32125.21,177280.11
93319,26758.49,34572.45,687210.86
93320,14343.27,28166.28,807745.83
93321,66808.87,28023.99,589204.41
93322,59995.43,30949.33,297053.66
93323,20872.85,31772.63,14270.42
93324,9142.86,30786.79,441066.78
93325,5232.52,34297.08,729969.59
93326,12717.47,32787.27,470946.43
93327,87431.51,26768.19,906711.76
93328,47129.44,32883.57,145649.07
93329,84410.82,33045.6,999020.49
93330,45634.86,30198.25,112470.31
93331,30682.68,27311.58,578700.1
93332,54739.59,32549.16,906939.27
93333,94930.72,31496.23,133383.73
93334,66548.53,30595.41,4099.31
93335,99166.16,31809.21,22601.93
93336,56317,25151.23,335419.56
93337,77983.19,26841.42,738107.89
93338,28743.49,32201.19,161474.14
93339,19862.22,30329.26,454715.63
93340,95418.94,27204.65,549093.68
93341,22462.96,30451.97,702940.39
93342,38635.97,25481.1,236320.22
93343,32220.5,28348.43,507710.68
93344,37968.44,33570.92,13804.33
93345,47949.11,31179.02,950895.25
93346,23170.33,29752.14,65313.07
93347,14512.31,33745.65,654946.42
93348,55110.61,31884.11,104906.39
93349,24014.28,28593.64,424717.36
93350,2104.93,25703.2,894178.55
93351,16777.27,25807.47,56471.65
93352,47623.84,26059.76,912867.3
93353,33197.49,27065.77,223159.4
93354,27106.17,33716.95,905176.15
93355,61461.42,29571.33,562737.33
93356,11366.33,33044.27,590126.44
93357,83730.92,30560.59,978925.71
93358,73207.29,30375.19,173093.14
93359,37730.68,28088.22,988139.65
93360,53849.36,33947.17,483006.3
93361,76222.08,25357.2,376456.62
93362,20014.9,34276.67,46163.7
93363,91223.61,26631.36,507372.22
93364,93680.91,28012.34,351507.59
93365,53112.26,25673.79,67989.7
93366,44164.48,32942.94,301478.31
93367,77954.45,27043.02,223360.08
93368,19450.61,31678.88,285948.3
93369,98459.89,26383.27,90981.03
93370,51917.3,29896.49,409346.81
93371,61275.21,34393.35,388161.71
93372,82148.51,30443.55,825365.3
93373,6324.14,26286.78,599571.47
93374,91581.53,28389.8,559219.43
93375,96226.62,30065.5,168100.57
93376,4482.69,34421.96,270371.69
93377,61212.24,25083.52,939065.91
93378,49536.55,31248.89,788590.73
93379,98741.54,33116.45,55173.47
93380,20145.89,30382.45,832132.91
93381,97147.47,30131.09,717073.34
93382,82485.73,26449.13,10847.01
93383,56378.36,27352.76,566854.55
93384,21670.41,34504.09,519322.11
93385,76715.57,26334.98,801981.99
93386,54362.51,25393.26,27265.18
93387,37828.51,29006.94,299737.18
93388,27281.4,29954.23,659615.99
93389,5905.96,33269.11,482981.57
93390,69516.87,34166.37,953734.53
93391,42725.23,32649.67,153822.65
93392,48898.85,31150.54,214340
93393,10301.94,30766.31,186155.09
93394,83129.4,31313.7,31508.31
93395,3322.04,33574.47,322477.57
93396,50839.63,32655.26,865895.03
93397,22719.37,34947.17,244130.42
93398,56298.74,29608.02,193531.42
93399,34987.02,25204.76,192275.46
93400,27662.72,34387.45,643331.82
93401,5308.69,34468.55,995907.12
93402,14281.92,26626.13,868754.77
93403,14481.96,31522.47,266484.88
93404,9669.9,31251.23,674376.31
93405,56497.56,26956.87,989851.92
93406,77529.92,30726.06,596095.35
93407,66414.77,31982.7,847944.87
93408,57203.9,28176.99,970550.73
93409,88490.26,27146.03,110758.44
93410,10414.57,28268.76,500120.42
93411,83304.63,30163.7,39705.72
93412,83129.73,30679.28,667612.47
93413,31012.24,34889.55,902578.08
93414,85593.8,28190.4,576828.3
93415,15189.39,26769.7,995144.77
93416,69558.19,32673.32,70647.57
93417,55839.2,29603.15,752464.01
93418,80090.72,34135.4,95685.56
93419,98928.64,27025.75,893567.39
93420,96988.74,27927.79,110666.67
93421,2754.69,29994.83,121711.94
93422,12034.56,33256.43,63401.73
93423,37247.44,25978.15,515043.16
93424,79496.86,29607.1,578330.34
93425,78772.59,32618.3,624131.56
93426,138.86,29429.11,641087.92
93427,84044.61,34117.84,499142.49
93428,82185.29,30277.65,580705.06
93429,55042.11,33171.25,389201.24
93430,7547.19,34584.73,461404.68
93431,15035.41,28404.79,70322.84
93432,99947.4,34612.82,801881.21
93433,92204.5,32247.12,809445.38
93434,82893.77,28978.51,150750.99
93435,27727.92,27832.2,704149.74
93436,26582,29700.14,197210.6
93437,56443.83,28213.79,363333.94
93438,20293.45,29242.82,843184.58
93439,61228.23,29094.25,845478.96
93440,96919.06,32270.11,69989.53
93441,94684.47,33623.26,180138.16
93442,58023.33,28214.92,304202.07
93443,16666.32,25701.37,955931.45
93444,15235.46,31669.66,586934.27
93445,57704.42,34912.67,548681.29
93446,64118.55,27529.98,272316.7
93447,28649.59,29043.04,871195.12
93448,10607.76,28628.95,112086.15
93449,32280.19,34981.45,625922.38
93450,68303.31,30349.63,955186.39
93451,74118.81,31577.66,739954.48
93452,51870.69,27309.05,714585.47
93453,95852.68,27182.15,802745.28
93454,24597.16,29218.94,540711.08
93455,97760.39,32361.32,596702.13
93456,38918.72,32618.71,32590.87
93457,72932.69,31011.93,693805.57
93458,3745.84,26370.71,721192
93459,31027.47,26221.06,531092.55
93460,34387.63,33524.54,43698.66
93461,67959.18,32849.82,749215.51
93462,7424.89,29179.48,799012.2
93463,22768.81,27711.72,411980.61
93464,67118.33,32356.78,643844.26
93465,56256.97,25701.9,980324.25
93466,82290.96,29394.46,917748.53
93467,22033.08,25693.28,877175.59
93468,25728.05,28071.15,244591.19
93469,77989.04,27123.99,598586.06
93470,33846.77,32374.42,172845.5
93471,83443.7,28973.02,819076.51
93472,28100.66,31941.43,787110.4
93473,61449.55,27446.33,456811.69
93474,90819.15,28442.83,621150.09
93475,10277.79,34207.81,351207.5
93476,21730.24,31579.04,710607.24
93477,35041.72,34120.7,59413.09
93478,60397.21,25626.24,97341.77
93479,10662.95,30814.83,35251.01
93480,44864.74,32813.18,491058.25
93481,1066.22,26951.25,619773.99
93482,40893.48,28845.57,969415.23
93483,25926.84,32978.8,384302.53
93484,67247.47,30557.12,936506.14
93485,22028.71,29556.94,521444.58
93486,35963.59,31280.02,994192.17
93487,15525.1,27713.74,94372.61
93488,14401.6,29141.77,674556.41
93489,74899.69,34634.85,8041.34
93490,87627.65,25435.54,83299.56
93491,53015.86,25499.76,417869.84
93492,29595.42,31302.19,478967.18
93493,80630.52,34464.37,469488.7
93494,16959.97,28636.86,983216.99
93495,33750.64,30837,792738.61
93496,54127.58,31412.46,10529.35
93497,76552.13,29633.33,324736.75
93498,65040.25,32298.29,914694.47
93499,66644.6,34297.83,600293.43
93500,5957.41,31007.93,413382.58
93501,14082.99,28195.72,725083.25
93502,22493.47,29598.46,821578.98
93503,56918.56,26053.59,550884.89
93504,46246.31,25048.72,269338.44
93505,61319.85,33802.63,357940.74
93506,81592.17,28952.55,467026.25
93507,46728.41,29785.18,759809.04
93508,55319.74,29869.16,447208.87
93509,96538.03,28954.97,711336.08
93510,55297.96,29903,759548.97
93511,698.06,25697.97,565854.06
93512,38893.52,33938.97,584005.77
93513,21058.36,25522.9,918991.59
93514,39058.2,30135.41,365553.51
93515,37597.74,34951.4,612828.9
93516,80035.37,32217.3,507893.84
93517,36419.85,32953.39,339969.18
93518,25542.77,32863.03,751697.02
93519,84866.68,31765.35,780956.52
93520,55699.52,32424.77,473130.19
93521,63924.45,26817.45,724703.5
93522,47405.07,27114.17,300331.88
93523,85714.58,28374.87,672173.56
93524,32160.59,26961.61,368589.36
93525,28392.26,29929.12,50918.53
93526,89452.17,33264.71,240865.88
93527,32699.76,29360.9,807715.17
93528,5389.95,33024.73,506758.53
93529,17409.67,31387.41,574523.99
93530,86079.17,33062.46,433647.14
93531,59994.87,30148.63,807757.52
93532,3857.75,34116,555980.54
93533,92554.3,27409.84,361260.88
93534,56432.48,29749.95,3371.16
93535,16996.41,27601.71,709172.87
93536,8300.1,34094.78,875813.43
93537,96862.85,29486.23,714030.1
93538,2116.09,26015.81,5762.64
93539,60719.23,32793.25,264456.45
93540,50167.05,30060.4,994947.84
93541,36793.51,30308.12,978469.32
93542,14964.79,29333.49,474801.37
93543,6498.17,30709.03,820589.75
93544,71288.88,33198.46,706447.98
93545,24565.75,34181.99,844793.73
93546,96420.59,29487.56,630712.22
93547,62673.2,26695.41,661374.04
93548,52996.31,26583.73,249356.3
93549,52000.45,25695.57,381147.07
93550,46953.64,31876.6,362753.51
93551,35902.65,25987.88,19301.02
93552,64571.22,29765.64,592987.74
93553,47541.06,30825.31,742397.04
93554,37441.98,31979.67,201202.42
93555,43873.96,27456.08,845520.14
93556,34320.09,29697.54,614661.58
93557,39163.3,25592.36,542207.03
93558,78281.49,32395.19,738895.91
93559,81256.36,34397.99,227506.58
93560,48740.35,34134.97,28312.32
93561,36572.61,31221.57,383425.71
93562,76709.38,27910.22,856416.67
93563,90534.1,34514.77,209439.94
93564,31941.91,30550.92,312636.37
93565,57523.67,25402.37,762011.62
93566,40664.01,32710.52,802108.5
93567,44270.4,31050.91,867881.25
93568,45160.31,32152.47,554927.91
93569,75235.2,34737.47,215625.58
93570,48109.46,27522.31,494231.9
93571,89263.89,32726.61,983131.68
93572,74222.35,25453.71,479480.89
93573,7072.87,25567.76,269470.54
93574,69382.76,29777.06,870350.89
93575,3262.65,33158.8,132734.94
93576,27302.56,29598.06,776763.72
93577,48343.31,28897.51,767125.64
93578,68723.52,25972.44,848106.48
93579,19888.96,25896.7,429735.74
93580,41023.11,30141.08,917454.17
93581,88334.2,29210.65,120404.72
93582,17681.99,34945.58,379538.78
93583,19940.11,31281.02,335992.71
93584,54609.78,30721.58,187864.73
93585,88822.81,33870.3,734084.74
93586,23217.69,27474.39,190934.85
93587,33264.28,27457.34,379412.46
93588,52749.15,29083.33,134871.27
93589,28237.91,27739.86,643731.72
93590,22039.41,31017.85,853107.32
93591,2264.69,26245.75,683494.41
93592,49437.52,27993.35,458535.63
93593,99711.46,25899.37,723876.2
93594,19922.14,32883.91,151506.1
93595,18872.27,26954.34,577271.34
93596,9096.71,33931.3,536930.78
93597,82702.14,29784.22,229270.45
93598,81500.03,26261.2,367375.62
93599,72066.6,30882.61,996819.28
93600,36263.48,28113.98,371167.86
93601,38398.64,32463.41,672913.17
93602,70737.32,33177.11,967199.8
93603,89503.36,30621.41,207462.16
93604,34327.99,25333.12,309445.32
93605,98519.83,27709.31,548005.06
93606,67186.75,26467.71,511141.71
93607,87143.62,32059.16,308807.08
93608,23393.26,30610.45,433248.19
93609,58235.58,28243.19,599909.99
93610,18490.96,31299.39,56936.49
93611,47838.33,27433.3,406923.36
93612,53914.63,30023.53,555159.46
93613,65296.6,32167.22,462946.15
93614,14809.64,34919.78,749309.52
93615,3057.66,29728.25,321437.43
93616,48181.02,28327.98,259934.28
93617,23833.07,28055.1,637400.53
93618,60313.04,27237.19,538131.06
93619,3064.5,32345.06,182836.65
93620,13028.18,30847.56,6203.07
93621,37400.91,27772.84,491627.55
93622,68011.27,27894.7,881622.13
93623,4727.73,33713.2,723686.67
93624,36997.24,25715.86,608754.07
93625,31032.68,31062.95,703758.09
93626,39036.53,27321.16,876662.63
93627,48068.36,29194.44,59856.24
93628,37793.59,25026.02,902041.66
93629,92314.27,33077.36,318284.02
93630,22883.04,33345.65,197830.71
93631,62074.62,33778.55,638339.91
93632,98790.4,27099.07,288762.68
93633,44636.36,31911.68,977708.41
93634,33386.05,26171.45,414165.68
93635,96267.01,31157.89,419082.57
93636,89008.77,29998.57,643439.13
93637,49726.85,25405.89,310431.2
93638,79892.57,28905.77,697858.87
93639,31678.12,27968.19,863808.06
93640,6084.94,28546.6,784633.88
93641,93039.76,28413.27,513088.78
93642,81476.4,32025.41,257757.01
93643,45717.73,28175.66,850278.18
93644,2292.23,31710.81,991648.64
93645,37784.48,30929.52,433396.46
93646,61545.46,27335.34,852910.03
93647,45288.22,32428.02,878348.78
93648,81832.97,25184.09,114917.89
93649,23660.74,27896.43,562415.88
93650,34408.91,26964.35,688394.58
93651,84290.89,27123.99,130017.54
93652,86212.95,34808.67,261597.37
93653,53603.16,32440.89,15929.17
93654,18057.19,26875.27,514086.37
93655,72775.89,31290.03,709549.7
93656,9652.72,28201.76,488665.29
93657,60819.78,32145.85,962421.09
93658,63534.76,32891.44,611084.86
93659,81195.63,26160.4,398135.2
93660,56009.11,34320.14,488870.2
93661,369.32,34249.11,384578.46
93662,50115.12,32987.76,669538.41
93663,27350.89,29968.67,595003.49
93664,75184.14,25957.03,490762
93665,59124.06,29524.01,351038.83
93666,9420.21,28544.76,720291.54
93667,27388.3,26497.17,420422.73
93668,19201.91,26650.58,217789.6
93669,20719.41,25834.8,960143.71
93670,66447.64,29139.07,381890.78
93671,54886.93,33683.4,553482.56
93672,62242.28,33571.09,234148.61
93673,87901.75,27373.85,397474.06
93674,47795.4,29383.38,400775.77
93675,90421.45,34856.7,743513.71
93676,65953.05,28007.23,134752.2
93677,24606.91,29026.55,679191.63
93678,17480.26,34187.95,216241.88
93679,65283.9,27450.88,302361.04
93680,60234.88,25833.63,28995.27
93681,19346.42,26069.28,364784.46
93682,88771.36,29780.69,838829.12
93683,50510.75,31398.16,725198.75
93684,53170.11,33759.31,320260.72
93685,41518.05,27616.84,491447.53
93686,65304.83,25190.65,48628.22
93687,60094.23,25563.29,841991.02
93688,68018.26,28046.97,820936.87
93689,72710.45,32349.37,856809.65
93690,78124.86,28280.53,116267.31
93691,59479.17,31607.82,201570.44
93692,67793.31,31527.69,582152.37
93693,26835.77,33790.51,102504.87
93694,38597.64,30797.29,271011.96
93695,45705.05,25858.4,109768.38
93696,8342.04,29002.29,440026.81
93697,45536.39,33989.57,781964.39
93698,36713.1,25664.17,552334.8
93699,88771.86,26648.39,603810.4
93700,79886.11,26890.62,39081.73
93701,12205.04,27074.27,786561.05
93702,69227.63,33066.79,704496.05
93703,25529.62,27719.73,5911.04
93704,77919.05,30859.5,149867.52
93705,65338.62,25328.61,258234.66
93706,4138.39,30375.95,441433.95
93707,39182.08,26481.22,560632.25
93708,54720.29,27686.78,836180.63
93709,84251.21,26018.7,677883.24
93710,46679.78,28121.65,830452.6
93711,71139.19,31564.97,542350.41
93712,10723.2,33125.11,775928.91
93713,7812.79,26736.78,66849.42
93714,37689.15,33683.53,195929.16
93715,58352.61,31605.6,210957.1
93716,35888.16,26275.21,506016.78
93717,91447.65,31348.11,831605.79
93718,55113.73,25555.68,480888.41
93719,65091.32,34418.55,331730.66
93720,52508.21,32201.94,209876.95
93721,60105.6,29198.85,494157.19
93722,81788.83,26810.81,936548.29
93723,5000.68,34003.33,618990.52
93724,10088.97,31291.5,472015.52
93725,66400.05,28210.38,218885.2
93726,7022.86,30224.14,125422.49
93727,5595.69,30129.74,694477.99
93728,22683.17,30784.62,518157.07
93729,42587.21,29302.46,222474.53
93730,1162.19,27732.75,311267.78
93731,9752.08,33582.55,364351.75
93732,88501.23,31081.34,615427.05
93733,82194.59,25657.86,480847.61
93734,78516.01,29135.34,395545.02
93735,16683.04,34431.97,825288.58
93736,56994.46,28213.37,725732.31
93737,82068.19,26918.41,183148.65
93738,96551.52,30452.25,130146.47
93739,30026,31120.38,74104.8
93740,94423.61,30260.52,69687
93741,36550.14,34498.11,443079.62
93742,39515.3,26507.42,922890.31
93743,51645.9,27717.24,662076.81
93744,87568.12,33101.56,729212.04
93745,64724.37,32651.16,899204.84
93746,39740.62,27725.67,739087.7
93747,80788.42,26054.74,10003.47
93748,72966.76,32438.95,380056
93749,53070.75,31878.62,653799.77
93750,46920.61,27162.13,95564.93
93751,49609.58,30763.69,915839.24
93752,37477.3,33474.34,183279.04
93753,2493.78,31072.43,878616.08
93754,5750.87,31095.44,515077.65
93755,74863.81,28930.74,206639.81
93756,40069.04,30010.39,806368.77
93757,5987.47,33386.87,778754.89
93758,59744.97,34975.61,774944.31
93759,89488.37,29375.03,868865.46
93760,75254.89,25464.11,240203.78
93761,59109,26109.14,667380.87
93762,59694.9,31876.82,997447.04
93763,68321.15,30822.66,146648.11
93764,22473.46,27402.33,122716.84
93765,27542.65,28847.06,187921.1
93766,31403.56,33413.59,13175.24
93767,37994.12,30391.01,622058.26
93768,86619.67,34824.27,280445.79
93769,77822.82,33130.19,544650.91
93770,85710.67,26557.16,507755.5
93771,10871.55,33742.29,545000.16
93772,12163.9,32312.24,47346
93773,33264.54,33911.99,360089.34
93774,74534.94,26187.13,963439.55
93775,77844.81,31238,235248.06
93776,61932.24,26209.25,586605.49
93777,48718,27929.07,730176.92
93778,10345.53,28295.29,184038.97
93779,95467.02,31790.5,855687.37
93780,38477.27,28520.11,154044.81
93781,75937.59,30656.8,116998.28
93782,49832.47,30544.42,151745.7
93783,68871.19,34521.57,353707.5
93784,61194.81,34335.4,636158.61
93785,7868.5,31419.8,183571.7
93786,33273.16,33903.16,47857.06
93787,46185.06,34813.66,24363.87
93788,24703.3,30920.54,77942.86
93789,16721.78,32895.07,542633.87
93790,49083.45,34232.63,488732.14
93791,21019.76,31849.57,732628.76
