r,delta,theta,fecha_pos,id_pos
468.27,814.51,929.23,2017-02-28,88
924.49,348.07,649.56,1900-03-05,897
744.17,248.93,947.16,1921-07-04,71
764.42,898.57,798.92,1913-04-08,586
816.81,851.92,9.69,1927-11-14,23
966.22,436.36,346.53,2008-03-12,738
772.27,558.44,62.41,1933-04-16,781
875.55,615.9,840.83,1976-02-22,277
364.44,18.89,256.92,2006-06-18,335
524.05,450.52,40.88,1923-11-29,681
621.87,958.18,486.22,2008-09-17,337
148.18,632.07,992.05,1965-01-07,676
487.75,287.44,594.9,1922-09-12,939
118.38,91.17,873.69,1946-11-14,268
887.52,100.3,581.56,1905-08-19,93
404.6,34.41,417.5,1978-08-17,191
895.99,322.15,29.37,1964-10-01,234
77.78,491.07,408.83,1935-10-17,471
807.06,769.87,400.74,2008-03-18,739
875.71,714.14,591.28,1989-12-03,349
708.5,391.6,406.88,1963-04-30,402
2.04,452.31,851.66,1904-12-29,530
14.3,497.5,564.29,1927-11-28,466
363.57,227.2,961.37,1928-07-17,899
658.26,327.77,568,1917-10-31,578
303.17,39.91,895.87,1996-04-11,584
368.52,799.91,609.03,1942-10-19,703
411.37,979.22,68.38,1968-02-17,243
116.21,748.64,149.2,1906-08-11,611
785.23,984.06,380.79,1917-01-01,331
168.4,313.36,15.42,1906-01-04,807
472.73,651.04,973.9,1920-05-06,602
19,267.32,60.92,1977-06-15,746
392.67,433.84,930,1946-06-27,699
610.65,714.88,773.69,1901-06-23,499
198.56,638.42,888.42,2014-11-18,460
581.96,95.6,285.76,1902-11-15,484
355.58,147.17,141.53,1951-05-07,710
311.56,422.42,39.49,1907-04-23,694
415.07,506.3,286.64,1905-05-07,566
602.02,175.26,823.85,1956-11-18,427
563.96,121.75,178.38,1926-05-07,116
117.45,495.92,44.67,1970-11-17,367
502.75,72.94,759.55,1932-02-25,489
742.38,944.37,691.53,2007-09-12,124
493.77,291.43,141.95,2007-12-09,247
777.74,649.1,820.33,1993-02-04,454
144.75,183.59,545.4,1943-08-26,234
460.75,919.35,523.57,2015-05-06,659
971.11,608.02,75.7,1994-09-18,680
29.31,521.35,276.02,1979-10-07,369
851.01,227.42,12.32,2014-02-27,617
505.81,695.19,645.31,1946-03-06,675
136.02,683.77,67.27,2004-01-21,758
899.37,371.07,592.12,1950-12-26,675
845.21,839.51,798.99,1983-05-13,939
442.34,185.57,33.85,2009-10-27,419
333.62,692.32,248.53,2016-01-15,50
901.32,897.08,759.46,1952-06-24,529
818.39,471.02,543.75,1901-07-19,458
155.83,706.58,185.41,1927-04-26,581
418.37,802.16,583.05,1945-10-31,764
754.14,753.7,682.98,2018-08-29,814
775.65,702.46,222.94,1965-04-23,118
833.02,915.52,985.91,1936-06-22,223
179.05,405.82,591.13,1952-08-03,257
485.9,600.14,320.88,2012-04-30,840
542.54,24,514.2,1980-03-24,909
909.74,461.73,763.47,1949-02-24,717
408.85,663.37,136.07,1931-06-14,396
485.03,638.04,656.66,1957-10-12,260
188.76,925.46,786.84,1907-09-01,663
429.55,19.81,106.7,1920-09-05,86
239.72,816.55,433.04,2008-05-23,39
604.08,463.59,591.34,1989-04-02,382
766.32,999.18,839.86,1946-06-30,395
363.36,335.8,608.17,1945-01-08,95
678.19,2.87,612.71,1997-09-14,521
338.93,362.35,823.02,1963-06-24,978
475.92,658.77,287.31,1978-05-23,950
613.07,361.14,68.46,1977-07-23,250
210.75,351.65,743.74,1910-06-22,428
691.5,60.86,398.92,1960-07-14,929
21.19,467.25,383.95,1931-11-04,623
193.13,172.39,810.62,1956-01-08,307
417.99,16.62,533.72,1992-04-07,664
891.21,920.83,235.4,2013-03-27,209
33.88,40.56,796.48,2001-10-26,440
473.37,490.78,282.47,1962-10-30,693
514.21,287.23,316.67,1982-01-14,321
686.83,691.1,218.38,1901-06-14,942
748.44,785.18,144.47,1909-08-15,957
621.72,683.89,116.61,1968-06-01,964
882.47,203.87,99.54,1967-11-07,460
344.68,579.7,654.84,1933-04-07,14
336.07,868.54,105.21,1970-04-13,818
462.11,386.99,184.13,1903-07-21,570
485.13,302.77,657.83,1908-12-15,147
709.9,178.5,919.02,1932-01-30,28
776.79,273.41,954.57,1900-03-18,233
874.68,409.09,708.88,1981-12-06,315
315.45,802.29,630.53,1974-02-12,30
464.2,696.04,480.25,1930-07-10,756
322.83,433.96,385.92,2000-06-07,913
242.17,143.85,286.61,1981-10-09,349
664.29,279.32,275.29,2018-04-01,894
522.79,405.31,934.17,1963-01-17,696
951.96,754.11,110.43,2016-12-13,796
666.93,633.29,519.83,1909-06-09,332
204.74,702.03,103.07,1907-12-25,744
367.43,519.22,115.28,2014-02-05,383
528.15,921.22,36.15,1931-01-13,748
1000.55,601,433.68,1965-04-11,832
101.35,275.71,417.48,1941-06-11,70
650.64,621.64,235.12,2005-06-13,208
219.12,131.04,124.73,2018-03-06,455
644.05,364.52,73.68,1949-09-23,522
738.88,108.73,412.28,1946-04-23,990
71.55,12.24,379.37,1974-10-23,217
455.75,14.11,448.1,1979-06-14,204
640.04,91.58,734.44,1943-10-16,285
761.03,468.65,977.36,1927-02-23,682
895.66,449.13,311.12,1904-02-05,36
97.77,258.75,772.94,1967-03-13,887
818.9,695.62,790.43,1950-07-11,884
159.47,548.36,950.93,2006-01-06,171
893.43,413.21,228.54,1910-02-01,327
832.1,144.88,348.76,1994-06-10,103
760.77,575.24,611.06,1905-07-16,144
277.78,499.86,912,2012-07-16,843
653.8,293.61,520.87,1920-11-16,483
614.37,759.26,662.19,1988-04-05,606
329.96,380.9,120.87,2004-04-05,725
985.69,783.96,387.55,2006-02-08,891
546.77,959.56,889.82,1966-02-12,276
881.51,747.88,238.86,1920-12-08,502
547.86,129.23,69.6,1976-07-30,917
163.25,969.09,532.31,1941-10-07,653
210.44,603.22,330.26,2014-03-31,35
836.27,216.77,287.47,1943-09-12,257
196.02,724.5,564.69,1963-02-11,368
329.55,339.62,177.84,1997-11-07,671
793.97,670.71,741.45,1942-12-22,668
936.57,976.67,626.03,1971-11-17,580
435.4,597.98,196.61,1943-07-10,724
671.3,669.07,770.34,1929-11-24,423
473.82,874.5,954.91,1987-08-23,242
215.77,552.49,757.21,1929-01-25,119
745.68,455.39,350.61,1976-09-24,418
84.11,607.08,707.33,1948-03-09,238
794.68,249.46,764.36,1959-02-25,16
482.04,967.64,793.07,1940-03-14,493
924.24,732.4,583.96,1923-02-25,646
632.87,487.16,985.79,1978-01-22,751
60.13,891.46,496.81,2019-12-04,136
669.75,547.59,42.58,1937-05-14,84
207.5,867.49,478.81,1924-10-20,105
733.51,490.61,379.55,1998-09-15,207
434.37,284.71,377.22,1997-08-05,620
295.55,749.21,757.9,1973-06-08,79
313.52,931.95,602.71,2010-07-19,694
195.51,343.06,458.36,1952-06-14,606
586.34,295.02,427.47,1953-12-22,306
222.44,769.22,686.72,1973-08-16,82
758.83,229.47,209.69,1993-10-31,638
845.18,227.17,472.81,1939-07-28,376
760.92,917,329.96,1974-11-26,850
988.93,319.08,931.35,1995-05-30,66
131.69,940.18,544.09,1941-02-24,519
81.43,536.91,49.7,1900-07-29,834
164.09,314.04,647.25,1998-12-15,48
412.3,469.81,307.04,1904-03-22,764
61.56,957.52,384.19,2019-08-20,57
805.76,448.78,926.98,1931-12-19,771
703.01,775.02,989.25,1977-05-16,256
228.62,143.57,446.19,2019-02-13,929
474.74,665.58,332.88,1948-07-21,789
645.45,264.7,995.24,2007-04-26,107
599.77,230.1,852.29,1909-10-12,213
651.15,845.18,293.79,1999-05-17,983
69.53,881.45,275.43,1946-06-17,470
37.54,508.1,537.3,1955-04-27,643
822.28,91.75,514.75,1966-09-30,473
821.71,509.75,235.27,1925-01-02,238
917.32,777.39,994.67,1964-05-03,974
752.32,234.86,768.33,1964-04-12,621
68.73,926.26,509.87,1943-07-03,132
580.36,513.76,378.05,1951-07-07,99
699.97,205.38,953.87,1963-09-12,68
449.3,702.09,833.99,1936-11-11,853
465.63,457.94,323.8,1958-06-01,223
177.47,645.5,437.29,1941-04-12,889
490.93,552.54,566.28,1957-02-02,567
14.09,319.17,110.47,1933-07-08,843
457.09,895.47,130.13,1967-08-06,269
246.2,766.54,286.97,1912-12-14,214
676.43,107.45,158.95,2008-02-23,347
104.56,664.41,458.91,1948-12-15,529
93.05,282.42,538.88,2013-07-06,917
446.16,135.29,939.72,1938-09-19,893
927.07,80.24,476.73,2001-05-18,427
391.99,160.15,784.95,2018-08-31,693
942.58,239.45,810.09,2012-10-13,732
46.71,9.78,451.38,1950-07-22,445
999.37,112.26,440.38,1912-01-16,695
458.84,817.45,597.47,1975-01-03,837
226.48,616.61,435.18,1928-01-07,36
774.12,402.8,478.67,1937-09-12,912
876.32,176.55,10.78,1988-09-29,64
528.77,833.3,957.04,1966-02-04,112
539.68,745.9,174.35,1990-12-11,646
568.55,455.51,639.68,1990-11-24,807
128.03,864.85,209.78,2009-03-29,118
797.49,875.34,88.19,1943-04-29,123
124.26,992.81,462.51,1949-10-06,621
26.8,630.1,771.91,1957-12-31,266
304.18,413.2,918.39,1995-04-25,233
914.34,543.29,440.15,1990-10-18,106
781.29,310.06,651.56,1910-02-25,324
841.32,898.01,273.48,1929-01-24,302
75.47,780.28,739.94,1961-04-18,157
560.59,419.66,414.99,1990-09-11,103
857.31,560.36,383.99,1944-10-25,942
770.62,859.5,393.62,1967-11-27,412
213.52,823.74,730.2,1938-10-20,539
330.06,928.28,443.69,1992-06-27,306
158.59,646.75,234.31,1931-01-29,982
409.95,81.5,649.69,1958-02-28,419
67.96,209.97,706.23,1905-04-08,951
769.68,702.35,225.45,2005-11-07,893
973.74,622.13,750.91,1911-01-26,101
433.97,818.77,402.24,1974-08-02,939
997.01,899.44,320.52,1929-03-12,790
431.68,304.04,323.08,1958-04-09,457
100.94,552.92,733.63,1979-12-25,557
766.7,820.01,880.38,1976-08-02,773
389.18,33.68,334.35,1960-12-22,436
490.4,923.39,685.4,1937-09-19,150
421.36,147.86,44.67,1923-08-20,514
787.95,822.12,85.09,2013-05-14,513
46.5,261.35,427.18,2019-12-27,581
519.43,501.24,473.91,2000-06-13,457
769.04,828.53,975.14,1988-01-14,995
497.73,328.17,468.91,1967-02-22,207
723.65,756.36,575.1,1969-01-21,531
545.99,551.1,526.56,1986-06-13,968
753.41,646.5,72.23,2008-09-24,820
843.76,168.3,218.24,1945-02-09,23
145.34,926.57,447.71,1924-10-30,562
777.73,850.69,890.81,1903-12-18,578
17.05,130.61,241.32,1989-09-14,731
504.03,266.55,183.26,1962-07-14,826
161.99,551.16,268.28,1998-01-31,628
706.73,442.65,372.52,1966-07-01,642
934.61,816.84,511.72,2012-12-10,508
332.07,248.95,655.67,2009-11-12,712
252.71,598.59,431.34,1948-01-23,49
409.2,350.72,864.72,1998-06-23,707
489.46,547.01,751.14,2007-01-13,830
381.65,805.92,763.06,1978-05-26,513
496.54,961.07,880.54,1911-08-12,369
609.76,411.86,573.29,1957-02-26,782
996.2,621.23,234.37,1932-08-25,669
570.43,280.93,964.27,1972-05-28,453
689.98,522.44,826.77,2005-06-06,123
365.51,182.3,753.8,1959-12-23,848
815.77,103.6,977.69,1914-09-19,690
529.97,421.35,575.88,1991-05-13,153
136.45,176.91,450.57,1984-01-30,962
897.46,996.09,770.06,2001-01-15,411
812.58,856.34,985.27,1911-11-25,616
221.3,38.5,85.3,1928-11-15,65
918.38,429.34,906.61,2000-05-05,748
476.84,556.74,415.53,1953-04-03,384
211.1,666.52,260.83,1904-04-27,694
507.97,320.12,70.07,1990-11-15,239
324.28,140.25,218.13,2010-12-29,943
909.69,274.37,952.37,1966-06-24,138
201.7,59.98,45.12,1980-09-22,189
368.9,4.06,740.29,1951-02-10,21
685.08,293.64,26.71,1941-08-28,315
782.57,69,807.78,2017-04-05,903
437.19,624.08,984.85,1900-05-03,1
119.7,126.11,623.67,1976-06-05,578
457.42,84.48,887.67,2016-12-23,825
241.36,822.24,703.95,1989-01-24,283
99.53,752.25,629.12,1979-06-07,977
658.54,108.66,771.26,1919-09-23,526
1.51,52.74,705.75,1917-11-12,606
53.41,113.44,777.11,1995-08-03,959
535.01,927.52,931.91,1969-09-18,599
862.13,99.27,589.82,2004-07-16,327
682.37,3.47,874.78,2019-12-04,171
176.49,209.37,715.91,1953-03-18,3
675.81,20.77,990.64,1944-12-25,323
653.13,223.48,437.93,2013-09-04,382
252.27,350.62,853.29,1934-05-30,21
731.56,600.93,758.71,1911-12-25,993
684.1,807.11,418.7,1961-09-27,641
95.97,319.42,520.11,1960-10-25,664
856.94,869.01,156.11,1920-12-18,927
379.28,555.85,955.06,1973-01-24,326
367.38,57.93,961.36,1931-07-19,50
688.4,151.92,96.39,1969-12-01,379
117.33,450.4,79.77,1905-04-30,136
278.54,893.54,686.79,1982-06-21,870
136.51,68.51,605.82,1926-11-29,144
801.01,597.22,374.19,1946-10-23,147
486.01,227.87,538.39,2003-05-13,932
338.74,163.88,623.66,1930-12-30,464
247.72,289.7,824.47,1939-04-02,714
427.99,63.97,349.72,1938-03-04,879
870.61,514.97,535,1966-04-24,725
343.96,649.55,458.66,1949-04-04,338
34.89,517.72,330.16,1943-05-05,790
56.35,342.07,878.88,2009-12-10,251
808.41,450.03,292.93,1943-10-12,657
509.81,972.61,637.83,1962-07-31,245
336.9,876.08,287.39,1982-02-23,833
862.56,145.24,4.24,1924-07-27,409
566.71,563.08,941.51,1951-01-17,508
264.28,512.18,428.8,2017-01-01,519
137.79,821.9,166.86,1908-10-23,345
511.59,185.44,171.57,1929-03-06,870
794.38,3.47,572.14,2001-04-06,939
806.07,806.44,240.78,1990-06-24,631
501.85,487.71,772.62,1995-08-05,147
923.22,477.34,827.07,1932-02-08,873
230.47,32.13,32.65,1915-11-11,72
671,619.93,132.76,1907-02-09,194
284.16,78.81,611.5,1976-06-04,429
662.06,765.73,717.62,1978-06-14,146
842.38,693.39,54.15,1912-02-13,933
589.7,21.99,328.95,1914-04-08,55
490.14,305.4,788.66,1915-11-26,210
693.64,544.86,330.98,1973-01-08,471
565.43,320.89,564.88,2005-02-15,587
97.51,636.59,830.69,2014-09-09,336
488.22,199.17,824.15,1970-04-11,965
486.82,548.69,797.87,1996-10-15,72
445.72,878.59,134.53,1954-10-02,5
907.41,938.14,834.72,1980-11-26,465
283.02,375.39,2.91,2010-03-08,934
879.35,587.18,914,1970-02-11,978
377.65,275.43,985.06,1907-08-01,809
210.5,872.98,590.4,2013-12-31,776
884.43,509.96,972.32,1968-06-18,122
157.53,404.95,158.55,1949-04-09,240
793.8,178.83,312.67,1979-12-09,166
256.19,309.65,592.11,1999-09-20,900
561.31,991.66,686.39,2006-11-09,251
955.85,662.07,768.07,1957-07-23,909
604.63,439.19,32.82,1927-02-02,594
205.99,480.12,108.89,1984-08-18,859
331.47,783.75,788.77,1982-03-30,821
715.89,164.02,592.17,1920-07-11,243
551.5,44.92,761.08,1903-01-06,577
947.85,981.36,682.27,2008-07-17,400
531.23,659.69,289.16,1918-06-02,545
45.79,835.45,761.87,1925-12-18,133
570.51,934.21,550.61,1994-12-25,732
437.27,509.26,142.58,1999-04-05,76
570.6,67.38,851.15,1980-07-21,804
51.56,225.65,779.03,2001-06-30,725
920.58,318.09,45.07,1953-05-11,701
941.31,855.53,778.26,1908-03-23,274
421.82,193.44,565.62,2001-10-03,723
805.37,223.95,302.24,1920-05-17,646
94.89,581.57,144.37,1948-08-22,154
79.13,533.1,520.01,1908-05-10,82
597.72,741.73,154.25,1990-11-04,761
687.19,641.65,181.97,2007-05-21,633
788.64,555.11,475.44,2001-05-12,158
691.29,392.25,734.21,1904-04-12,936
662.94,490.67,742.68,1952-03-13,897
946.01,758.69,698.87,1915-04-27,692
172.2,1.5,205.52,1938-11-16,938
989.97,190.3,523.7,2001-02-15,581
698.87,231.16,463.27,2019-02-23,753
100.36,696.95,264.75,2008-06-11,691
369.02,303.11,607.58,1932-03-10,259
640.27,471.89,198.57,1980-04-08,991
701.12,751.46,136.22,1990-07-02,427
419.88,315.63,486.16,1959-05-30,689
813.19,858.87,738.46,1906-04-16,227
767.84,265.88,173.11,1989-09-01,802
127.19,148.02,728.32,1940-11-17,107
948.38,64.88,766.14,2012-04-04,274
92.18,567.73,808.14,1997-12-07,680
533.48,464.4,523.53,1965-04-05,303
832.11,122.61,472.44,1989-12-27,724
137.81,775.35,547.87,2014-05-05,740
934.18,494.76,349.63,1926-03-04,322
951.74,186.63,394.36,1978-04-29,914
553.96,859.61,891.61,1914-04-08,673
658.21,198.97,504.47,1926-05-30,934
353.64,543.75,448.97,2004-03-08,569
830.05,108.89,409.84,1973-12-14,346
232.19,576.36,232.51,2017-10-11,739
185.95,743.6,646.84,1904-04-30,824
373.36,198.05,20.86,1987-10-12,506
156.59,611.16,992.4,1914-07-14,312
346.35,296.41,819.8,1925-12-18,968
520.28,903.46,499.09,2016-11-01,791
410.26,554.81,762.35,1946-04-03,483
482.7,616.91,810.3,1931-08-30,194
237.82,808.71,363.57,1909-10-12,299
657.44,603.67,51.06,1933-02-03,97
427.03,17.7,520.53,2018-08-04,718
81.57,628.31,31.24,1942-11-29,711
148.65,975.19,539.2,1946-07-16,710
856.3,37.82,373.74,1911-05-21,703
903.73,213.8,329.57,1918-03-12,637
424.19,731.97,662.01,1903-12-26,118
96.21,879.71,735.99,1937-01-16,666
456.39,985.06,53.73,1916-06-22,670
2.07,354.57,637.95,1993-10-14,696
823.17,795.34,873.51,1966-08-29,965
46.71,689.28,442.73,1957-11-07,225
609.82,700.23,731.15,1990-01-18,116
210.86,982,708.69,1922-10-10,725
546.27,651.23,429.78,1913-12-06,425
164.97,77.98,656.99,2005-03-03,188
590.73,173.98,259.03,1975-09-19,408
827.95,268.7,292.61,2005-09-04,651
329.5,435.83,17.82,1963-11-03,915
710.96,773.35,852.08,1947-09-15,782
333.9,375.86,967.53,1930-02-24,2
96.49,983.48,962.29,1918-01-09,332
233.05,226.94,177.32,1916-05-01,580
296.67,537.46,141.79,1927-02-07,814
277.19,955.23,408.42,2017-02-17,215
563.58,560.5,449.86,1968-11-05,496
731.07,386.44,458.68,1968-03-07,889
625.08,483.69,480.75,1981-11-22,585
378.31,891.02,697.28,1960-12-02,641
745.32,890.6,807.49,2005-12-30,315
646.42,170.86,910.61,1915-05-05,406
425.92,232.15,580.3,2006-05-18,998
740.07,205.82,252.19,1946-03-18,678
762.9,632.13,321.34,1917-03-26,127
828.3,467.6,840.04,1914-10-28,807
62.91,24.88,242.03,1932-03-22,489
70.67,999.73,823.17,1988-12-24,810
347.8,476.5,712.61,1950-02-22,267
633.59,802.6,645.46,1977-04-26,58
900.99,521.2,211.51,1960-03-10,620
539.14,561.99,816.92,1959-04-18,650
480.79,704.66,282.47,1903-01-12,373
987.96,430.63,489.53,1975-01-03,900
395.14,303.84,486.12,2005-05-25,85
887.77,80.02,171.63,1977-05-12,434
487.78,751.48,583.36,1950-09-02,64
410.11,712.64,909.66,1957-06-28,66
940.06,450.74,979.97,1970-07-08,37
39.25,31.98,339.61,1969-04-09,503
594.39,736.55,189.52,1990-04-16,756
132.71,565.84,272.47,1926-11-18,108
454.19,931.15,256.95,1969-05-18,904
733.47,563.26,673.46,2006-11-17,4
557.89,905.82,697.16,2002-11-30,828
701.56,920.42,382.43,1933-02-22,521
321.6,767.05,281.32,1956-09-30,191
962.44,975.39,55.52,2002-12-14,926
103.12,349.05,493.06,1968-12-06,536
481.92,761.96,556.66,1961-06-03,134
342.55,319.71,777.29,1952-12-31,973
354.59,13.66,283.35,1938-07-03,652
787.94,726.74,211.14,1939-03-21,475
276.11,932.68,853.94,1906-01-03,561
509.86,168.86,146.61,1967-02-28,232
124.22,866.32,101.93,1943-11-11,824
829.4,427.56,983.26,1948-12-14,621
236.96,996.32,807.24,1973-07-13,498
819.53,861.43,660.85,1972-09-11,641
550.74,333.14,22.32,1983-11-10,705
540.4,675.74,210.52,1951-10-13,113
121.58,107.06,289.94,1943-10-03,948
821.46,285.08,640.39,2002-02-28,898
689.62,599.73,414.56,1986-08-03,359
167.99,968.21,550.06,1940-09-02,826
922.17,535.06,884.35,1919-02-02,103
277.9,683.42,415.32,1968-12-16,463
842.89,360.36,345.85,2015-12-30,138
940.3,330.69,778.54,1977-06-13,996
332.08,489.06,603.45,1919-02-03,341
884.53,402.08,223.58,1951-03-12,688
493.53,70.97,490.54,1900-09-21,707
302.58,567.23,150.26,2000-09-03,415
877.68,782.24,162.09,1908-07-28,632
193.07,533.21,855.25,1951-04-30,461
393.13,264.3,769.09,1913-11-15,699
247.03,774.79,557.63,2018-02-01,551
40.63,867.17,733.1,2014-11-02,176
770.35,533.61,791.39,1955-04-12,453
472.5,117.19,408.9,1946-05-31,600
726.47,623.28,283.45,1926-04-06,55
515.96,148.98,969.71,2005-06-15,251
334.88,812.57,487.03,1989-10-25,720
151.24,748.76,236.64,2008-02-27,63
691.83,934.42,91.09,1999-10-09,77
803.38,463.43,269.6,1916-08-21,994
306.68,318.54,545.23,2002-11-19,822
800.61,771.71,371.36,1917-08-13,858
95.7,93.93,409.34,1956-07-16,160
151.15,42.1,211.65,1927-11-14,530
934.9,853.1,633.06,1952-09-07,331
955.57,367.24,54.3,1939-04-20,905
561.43,422.54,363.65,1957-08-07,55
287.06,929.05,779.54,1998-01-01,374
367.01,307.04,673.17,1943-04-14,39
60.31,328.24,196.9,1937-07-01,416
147.09,391.42,355.65,1986-06-14,215
745.85,499.24,267.72,1962-12-10,345
46.7,974.44,706.2,1969-08-22,747
627.68,986.24,665.37,2005-02-22,331
52.4,400,715.83,1961-10-03,200
828.58,258.25,986.84,1995-01-12,132
336.16,882,558.19,1952-04-01,147
789.83,832.89,198.04,1927-05-04,452
569.57,580.82,545.09,1963-04-02,199
442.01,289.54,702.38,1946-03-23,893
331.23,372.1,979.97,2001-04-17,273
169.23,896.61,448.14,1913-09-16,698
50.64,484.81,492.69,1936-02-17,294
984.76,187.81,47.42,1957-11-03,518
533.09,929.61,882.74,2004-09-01,839
279.07,147.4,161.47,1910-01-01,580
416.51,855.05,436.36,1973-12-03,627
8.38,93.37,564.27,1985-03-20,6
775.89,821.99,552.79,1961-06-13,936
701.32,637.75,421.4,2018-10-01,663
578.4,554.8,701.49,1948-06-19,42
868.92,777.72,410.99,2002-04-15,866
87.74,947.01,80.47,1986-10-10,996
950.13,192.32,854.1,1929-08-16,125
124.88,217.54,937.58,1920-05-20,30
736.3,261.63,650.32,1973-10-07,770
384.31,803.39,371.58,1952-03-06,919
600.32,87.35,888.83,1955-05-11,746
161.89,297.05,765.8,1988-04-02,987
996.8,841.54,341.82,1909-09-27,16
696.4,987.46,156.62,1992-08-03,774
216.99,161.87,505.46,1925-05-17,322
407.32,933.85,993.27,2004-03-03,916
241.27,101.09,941.61,1952-09-09,304
365.74,594.39,693.24,2005-06-19,528
340.09,230.97,361.29,1987-01-27,221
361.91,344.37,145.11,1919-08-05,527
126.56,664.74,195.27,2006-06-05,457
413.15,742.99,517.71,1986-05-31,578
62.19,704.87,320.11,1983-09-27,308
743.69,362.63,858.87,2001-03-28,353
561.61,186.32,254.45,1979-07-09,243
283.36,297.88,571.71,1938-12-21,570
742.53,594.15,667.79,1935-04-12,412
391.81,365.42,67.91,1974-10-02,333
730.02,269.18,347.04,1928-02-16,692
713.23,181.9,36.07,1966-03-10,371
926.23,829.95,301.49,1980-05-23,745
187.42,719.66,950.15,1995-08-12,782
878.74,993.85,893.93,1929-09-05,500
552.72,791.54,53.19,1926-07-11,804
739.58,664.46,939.29,1932-11-07,433
547.18,309.7,952.77,1964-08-22,978
735.07,148.6,598.73,1998-06-23,899
328.77,200.32,232.86,1964-01-18,397
227.19,393.99,370.98,1976-12-15,678
368.77,857.83,618.59,1958-02-26,526
428.66,329.89,505.18,1992-03-04,994
519.5,283.94,934.67,2013-11-07,900
247.73,407.24,218.79,1967-01-26,757
560.02,765.87,368.51,2019-02-05,280
541.33,205.85,323.73,1998-08-26,524
427.69,682.88,118.84,1982-10-26,11
926.19,144.97,460.18,1932-02-05,552
411.8,339.91,910.72,1995-06-03,274
177.03,379.04,292.34,1999-01-23,480
642.21,707.08,92.16,1920-07-30,316
526.48,197.07,454.95,2014-11-14,20
555.05,190.8,96.11,1935-01-13,11
492.91,412.74,431.83,1941-05-24,807
567.05,532.38,883.68,1974-02-15,666
460.04,829.26,760.48,1945-05-19,97
652.83,962.98,388.23,1976-10-29,420
782.52,635.67,682.89,1946-09-09,251
64.39,51.91,532.99,1923-11-23,273
401.91,913.52,907.5,1989-04-18,208
25.35,679.22,447.56,1985-08-26,146
318.94,802.59,846.46,1915-10-13,237
731.22,671.51,794.24,1915-10-26,605
334.81,558.91,730.36,1969-03-30,323
604.3,160.52,74.72,1918-01-03,88
273.43,488.77,702.09,1929-12-23,215
216.09,635.26,352.83,1907-12-12,473
485.33,619.97,83.89,1948-03-23,201
68.5,223.24,601.85,1921-10-03,750
801.59,989.28,541.95,1995-04-03,611
513.07,122.61,899.43,1945-11-13,776
592.48,992.47,882.44,1940-08-08,528
652.87,577.18,861.68,1913-05-08,681
456.39,928.09,357.48,1901-01-13,303
357.36,285.85,938.74,1910-09-17,48
31.31,352.07,875.87,1979-02-06,828
244.57,849.66,439.35,1901-11-16,26
673.55,206.42,901.58,1918-09-20,793
398.16,543.97,682.29,1993-11-23,509
812.17,246.68,177.16,1967-12-15,762
856.91,330.86,481.89,1947-04-12,366
558.91,826.72,645.06,1984-07-17,891
531.83,352.55,729.13,1978-03-06,168
